PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
DATE,2026-04-03T21:34:56-07:00
LINK,"https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Iron(II,III)Oxide_532_microimaging_homogeneous_293K_none_0_solid_microcrystals_10182022"
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
XUNITS,1/CM
YUNITS,"NORMALIZED INTENSITY"
FIRSTX,200.12669372559
LASTX,3631.1267089844
NPOINTS,6863
FIRSTY,-0.020890904590487
MAXY,1
MINY,-0.064507745206356
XYDATA
200.12669372559,-0.020890904590487
200.62669372559,-0.021471502259374
201.12669372559,-0.019896684214473
201.62669372559,-0.01472919434309
202.12669372559,-0.0064472872763872
202.62669372559,0.0037525440566242
203.12669372559,0.015392280183733
203.62669372559,0.027275457978249
204.12669372559,0.038205444812775
204.62669372559,0.04794317483902
205.12669372559,0.056489039212465
205.62669372559,0.064322374761105
206.12669372559,0.071683041751385
206.62669372559,0.078810900449753
207.12669372559,0.086664214730263
207.62669372559,0.095243394374847
208.12669372559,0.1055066883564
208.62669372559,0.11841236799955
209.12669372559,0.13443975150585
209.62669372559,0.15478658676147
210.12669372559,0.17993220686913
210.62669372559,0.20939806103706
211.12669372559,0.24246615171432
211.62669372559,0.27817901968956
212.12669372559,0.31605809926987
212.62669372559,0.35538545250893
213.12669372559,0.39544299244881
213.62669372559,0.43623119592667
214.12669372559,0.47751095890999
214.62669372559,0.51928269863129
215.12669372559,0.56130731105804
215.62669372559,0.6035852432251
216.12669372559,0.64420109987259
216.62669372559,0.6800422668457
217.12669372559,0.70823550224304
217.62669372559,0.72614717483521
218.12669372559,0.73066449165344
218.62669372559,0.72035109996796
219.12669372559,0.69808101654053
219.62669372559,0.66672825813293
220.12669372559,0.63036412000656
220.62669372559,0.59186255931854
221.12669372559,0.55505555868149
221.62669372559,0.5206618309021
222.12669372559,0.48772388696671
222.62669372559,0.45504489541054
223.12669372559,0.4214278459549
223.62669372559,0.38543635606766
224.12669372559,0.3461129963398
224.62669372559,0.3051343858242
225.12669372559,0.26441669464111
225.62669372559,0.22635498642921
226.12669372559,0.19262592494488
226.62669372559,0.16586402058601
227.12669372559,0.14654864370823
227.62669372559,0.13324338197708
228.12669372559,0.12403291463852
228.62669372559,0.11748084425926
229.12669372559,0.11143237352371
229.62669372559,0.10445110499859
230.12669372559,0.095819048583508
230.62669372559,0.086255006492138
231.12669372559,0.075998850166798
231.62669372559,0.065529927611351
232.12669372559,0.054848629981279
232.62669372559,0.044673770666122
233.12669372559,0.035484686493874
233.62669372559,0.027521256357431
234.12669372559,0.021023346111178
